,N,var,Ut01,NBC_Acc,ACRA_Acc,NB_Acc,NBC_AvgUt,ACRA_AvgUt,NB_AvgUt,NBC_FPR,ACRA_FPR,NB_FPR,NBC_FNR,ACRA_FNR,NB_FNR
0,0.0,1.0,0.0,0.8905299739357081,0.9131190269331017,0.6185925282363163,0.8905299739357081,0.9131190269331017,0.6185925282363163,0.0676056338028169,0.030985915492957747,0.0676056338028169,0.17687074829931973,0.17687074829931973,0.8866213151927438
1,0.0,1.0,-1.0,0.8905299739357081,0.9131190269331017,0.6185925282363163,0.7810599478714162,0.8262380538662033,0.2371850564726325,0.0676056338028169,0.030985915492957747,0.0676056338028169,0.17687074829931973,0.17687074829931973,0.8866213151927438
2,0.0,1.0,-5.0,0.8879235447437012,0.9052997393570807,0.6211989574283232,0.6542137271937446,0.7480451781059948,0.12076455256298871,0.04929577464788732,0.02535211267605634,0.04929577464788732,0.21315192743764172,0.20634920634920634,0.909297052154195
3,0.0,1.0,-10.0,0.8861859252823632,0.9061685490877498,0.6185925282363163,0.5143353605560382,0.7106863596872285,-0.020851433536055605,0.04647887323943662,0.018309859154929577,0.04647887323943662,0.2222222222222222,0.21541950113378686,0.9206349206349206
4,0.0,10.0,0.0,0.8905299739357081,0.9113814074717637,0.6185925282363163,0.8905299739357081,0.9113814074717637,0.6185925282363163,0.0676056338028169,0.03380281690140845,0.0676056338028169,0.17687074829931973,0.17687074829931973,0.8866213151927438
5,0.0,10.0,-1.0,0.8905299739357081,0.9113814074717637,0.6185925282363163,0.7810599478714162,0.8227628149435273,0.2371850564726325,0.0676056338028169,0.03380281690140845,0.0676056338028169,0.17687074829931973,0.17687074829931973,0.8866213151927438
6,0.0,10.0,-5.0,0.8879235447437012,0.9035621198957429,0.6211989574283232,0.6542137271937446,0.741094700260643,0.12076455256298871,0.04929577464788732,0.02676056338028169,0.04929577464788732,0.21315192743764172,0.20861678004535147,0.909297052154195
7,0.0,10.0,-10.0,0.8861859252823632,0.9035621198957429,0.6185925282363163,0.5143353605560382,0.6898349261511729,-0.020851433536055605,0.04647887323943662,0.02112676056338028,0.04647887323943662,0.2222222222222222,0.21768707482993196,0.9206349206349206
8,0.0,20.0,0.0,0.8905299739357081,0.9122502172024327,0.6185925282363163,0.8905299739357081,0.9122502172024327,0.6185925282363163,0.0676056338028169,0.03380281690140845,0.0676056338028169,0.17687074829931973,0.1746031746031746,0.8866213151927438
9,0.0,20.0,-1.0,0.8905299739357081,0.9122502172024327,0.6185925282363163,0.7810599478714162,0.8245004344048653,0.2371850564726325,0.0676056338028169,0.03380281690140845,0.0676056338028169,0.17687074829931973,0.1746031746031746,0.8866213151927438
10,0.0,20.0,-5.0,0.8879235447437012,0.9052997393570807,0.6211989574283232,0.6542137271937446,0.7480451781059948,0.12076455256298871,0.04929577464788732,0.02535211267605634,0.04929577464788732,0.21315192743764172,0.20634920634920634,0.909297052154195
11,0.0,20.0,-10.0,0.8861859252823632,0.9052997393570807,0.6185925282363163,0.5143353605560382,0.7011294526498697,-0.020851433536055605,0.04647887323943662,0.01971830985915493,0.04647887323943662,0.2222222222222222,0.21541950113378686,0.9206349206349206
12,0.0,30.0,0.0,0.8905299739357081,0.9122502172024327,0.6185925282363163,0.8905299739357081,0.9122502172024327,0.6185925282363163,0.0676056338028169,0.03380281690140845,0.0676056338028169,0.17687074829931973,0.1746031746031746,0.8866213151927438
13,0.0,30.0,-1.0,0.8905299739357081,0.9122502172024327,0.6185925282363163,0.7810599478714162,0.8245004344048653,0.2371850564726325,0.0676056338028169,0.03380281690140845,0.0676056338028169,0.17687074829931973,0.1746031746031746,0.8866213151927438
14,0.0,30.0,-5.0,0.8879235447437012,0.9035621198957429,0.6211989574283232,0.6542137271937446,0.741094700260643,0.12076455256298871,0.04929577464788732,0.02676056338028169,0.04929577464788732,0.21315192743764172,0.20861678004535147,0.909297052154195
15,0.0,30.0,-10.0,0.8861859252823632,0.9052997393570807,0.6185925282363163,0.5143353605560382,0.7011294526498697,-0.020851433536055605,0.04647887323943662,0.01971830985915493,0.04647887323943662,0.2222222222222222,0.21541950113378686,0.9206349206349206
16,0.0,40.0,0.0,0.8905299739357081,0.9122502172024327,0.6185925282363163,0.8905299739357081,0.9122502172024327,0.6185925282363163,0.0676056338028169,0.0323943661971831,0.0676056338028169,0.17687074829931973,0.17687074829931973,0.8866213151927438
17,0.0,40.0,-1.0,0.8905299739357081,0.9122502172024327,0.6185925282363163,0.7810599478714162,0.8245004344048653,0.2371850564726325,0.0676056338028169,0.0323943661971831,0.0676056338028169,0.17687074829931973,0.17687074829931973,0.8866213151927438
